opeid8	mode	provider	time	demog_pop_18_to_64_latinx	demog_pop_18_to_64_white	demog_pop_18_to_64_black	demog_pop_18_to_64_all
1114507	drive	mapbox	45	270232.49440194887011182120888390	363154.19049778527877372350798514	123250.08823981853432558467752620	807906.42215433231593535566843622
1114507	transit	otp	45	142.8871552599494489346	99.0552721021578833062	17.3115009197553318546	258.8951406980335380466
1114508	walk	otp	45	1304.2376654712694091294	3788.6002799738465829035	334.5286614003421365411	5958.5744157935618523213
1114508	drive	mapbox	45	644521.68007614683250136922823690	682435.53789244366644569782133014	286746.98364188031226811434328420	1740464.25265628687082683972524222
1114508	transit	otp	45	1304.2376654712694091294	3788.6002799738465829035	334.5286614003421365411	5958.5744157935618523213
1114509	walk	otp	45	11648.4886272488424005695	8382.6912546907063895630	5365.0543014644158895368	27439.8837105693710989333
1114509	drive	mapbox	45	722498.0979512810684904649391	721064.7357547714101883320798	371569.0411921445678817995678	2086409.9911930784321439337633
1114509	transit	otp	45	11648.4886272488424005695	8382.6912546907063895630	5365.0543014644158895368	27439.8837105693710989333
1114510	walk	otp	45	1987.1796188388672539794	773.0488909220634653224	431.3830538591759859464	3481.7637396115085410613
1114510	drive	mapbox	45	1347302.0673315960602914711157585	1133071.9732350482930581687947305	680154.3867792264325249819057786	3530513.5791972691287730914123573
1114510	transit	otp	45	11691.7326496604586825506	6205.0808576786386607804	2260.2997293894402018734	22092.6916309984554611787
1114511	walk	otp	45	13293.139029510277137902	782.953885522042294213	4215.316308432751544725	18897.821827377812859033
1114511	drive	mapbox	45	1344865.16069941041419430708064590	1176113.87466817854714571151904414	652709.54250015557238055001330220	3511801.51089010016550408570448822
1114511	transit	otp	45	63687.5777093109485475460	8300.6164900393393313043	29162.7656075612188875757	105663.9920292443014465064
1114512	walk	otp	45	10558.2242885893181300801	2364.4401572233794597803	9775.8609982551199433306	23522.9890466428585871345
1114512	drive	mapbox	45	1259534.37406471821617740638234250	996535.14962823969991162565582694	629796.59824140847580579469106420	3210833.65038031536077744266425762
1114512	transit	otp	45	51005.9434218810660238239	11773.1491996507170517084	27063.5580374251260735020	93334.2092002300177512799
1114516	walk	otp	45	6989.962639172247895768	1325.628347655991252052	4773.473428435033245329	13571.640631251199951730
1114516	drive	mapbox	45	1272881.46020831256637871476538590	1073760.94210143351880080113936414	602472.46489005151467555891738620	3230599.67396589155428363121222422
1114516	transit	otp	45	21527.5813656186649476900	5357.6834562388017012820	16120.3121303121980772780	44702.6188420893378240360
1114518	walk	otp	45	4165.9554700958741857000	20160.7770457196670980337	4019.7700030620172599363	38355.5677573789039136356
1114518	drive	mapbox	45	1281061.2413096454925161880968165	985347.7904275272782673261809815	647153.3291999841047717066651606	3259803.7656502262586279195181713
1114518	transit	otp	45	47991.9998006523034945465	100438.0889164849358782550	58522.7630253881538772796	240541.1722351206022369611
1114523	walk	otp	45	727.16153414777722222224	1523.33933765398427088130	195.07830100651055338839	2654.33632713156291253711
1114523	drive	mapbox	45	520425.43712337721121300920488390	590195.79267034443882175030198514	241841.13378355642429940056152620	1449597.32590782246946223647843622
1114523	transit	otp	45	727.16153414777722222224	1523.33933765398427088130	195.07830100651055338839	2654.33632713156291253711
1114524	walk	otp	45	1344.6567523549150143938	1945.5473349531871864055	1468.3192802755621045650	4929.5271962397626644673
1114524	drive	mapbox	45	1175697.4767487311987685512795049	1011503.0278149031453323049825397	538482.3559034680616614794484126	2965525.1343438559332638846794779
1114524	transit	otp	45	1344.6567523549150143938	1945.5473349531871864055	1468.3192802755621045650	4929.5271962397626644673
1114525	walk	otp	45	3846.6859322226498688950	1349.9141886773004698700	777.4781425700926027280	7100.4812086184112216215
1114525	drive	mapbox	45	1289385.2654136742273703574162345	1040552.0535090701760185760665115	661895.0995000069266438168367466	3348961.2837865580087948141972193
1114525	transit	otp	45	18906.2329942049508538962	8363.7888923971069080490	2404.6086987658913147300	32411.8009107465191299729
1171100	walk	otp	45	2622.8038481323508795744	9435.2003343202498966780	970.9156913917869483278	15158.0265423657772287255
1171100	drive	mapbox	45	745859.413308067980047280458967	541699.448676715186417439276894	344411.708426428720148264595352	1761530.419006983988590769695056
1171100	transit	otp	45	2622.8038481323508795744	9435.2003343202498966780	970.9156913917869483278	15158.0265423657772287255
1171102	walk	otp	45	4755.793426976345386556929385	3139.041185751096888005408924	1428.669794806151352591020338	10831.897382229240144111489704
1171102	drive	mapbox	45	1109043.741832896767921344076967	784222.358731432108480425284894	549266.842351321138454480929352	2718776.297237311658170014407056
1171102	transit	otp	45	4755.793426976345386556929385	3139.041185751096888005408924	1428.669794806151352591020338	10831.897382229240144111489704
1171105	walk	otp	45	9399.811292839588686909	2106.366732897248179558	5736.384628861055936932	18039.727009819830914251
1171105	drive	mapbox	45	1209472.1615182617032743091138685	935382.2223204528156918056217765	602729.6317674952039720352356956	3021925.4310491462827845667003243
1171105	transit	otp	45	10492.131959310101459157	2296.334195222052606380	6590.160818597064239668	20260.911942987697018761
1323107	walk	otp	45	8826.4599693050938920823	4001.8009396542207000348	3791.3659069552811477905	17680.0544495874580471226
1323107	drive	mapbox	45	634696.4820676149105683686391	706736.9030350625404050000798	310493.6098267081360397647678	1913431.6790350077542735375633
1323107	transit	otp	45	8826.4599693050938920823	4001.8009396542207000348	3791.3659069552811477905	17680.0544495874580471226
1323108	walk	otp	45	8629.5507375175531768991	3376.7996467692624047848	2080.2181634249395199954	14437.8376972570674616707
1323108	drive	mapbox	45	565409.5413790423259636265761	546704.1368131877984718020172	356221.5825360465648303614531	1716649.0970042090654545605922
1323108	transit	otp	45	8629.5507375175531768991	3376.7996467692624047848	2080.2181634249395199954	14437.8376972570674616707
2060303	walk	otp	45	3567.060020143659275328	738.999797858943569912	2938.274289026187068139	7507.047532991903017274
2060303	drive	mapbox	45	1277695.63910854831956023209496090	1075585.18394683727993433227572014	613508.89386395747171830339660820	3263551.41949308417368995679498022
2060303	transit	otp	45	14446.763381561174697232	2733.167739982950702062	10202.461107884611142167	28492.514242222716165455
2098871	walk	otp	45	3659.9793770437048074380	9357.8284972716333909083	1218.4636969431777893346	16355.9396737706784781482
2098871	drive	mapbox	45	1320447.0782196597266508523006345	1055583.6898128600458156672737115	671766.5601569176737982929368466	3411333.9345348494652164709762193
2098871	transit	otp	45	8070.90389409567723489074	18640.21182641261025145252	2824.20892179063889812992	34966.36466895169573137144
2098875	walk	otp	45	1765.484746066157204853	3470.725724413425370967	539.179672967581350884	6018.828347282832559525
2098875	drive	mapbox	45	966474.15513067296460329944488390	905709.40532215464779910146198514	423527.37227325687440816327152620	2493042.07607534725395550553843622
2098875	transit	otp	45	1765.484746066157204853	3470.725724413425370967	539.179672967581350884	6018.828347282832559525
2113610	walk	otp	45	19588.9996211562872710048	9323.9728565911360488294	11301.4860985358730374386	46768.8082829873156451439
2113610	drive	mapbox	45	1253774.168986433416825629669785	933108.151815893891442470020624	637948.087235558599139810205338	3176201.947834067894029231831404
2113610	transit	otp	45	102064.09470955258605206810	53931.82589762167428655408	48687.42750402821929539474	239005.22991606559937771100
2117100	walk	otp	45	5258.2302745566123541326	21667.3606645309770240120	2064.6094490867525051258	34917.1647160318215925126
2117100	drive	mapbox	45	1371765.3318493372445610008048705	1163760.7595620048309329230477655	688273.9305509578811293643329276	3599650.3862704206153316189332643
2117100	transit	otp	45	57216.0941244215678236619	95795.0614740253454242315	26808.4203881540525763550	207524.5898663529822704606
2144800	walk	otp	45	7490.150686268314585238	15337.019085685352383744	3161.166581633671659163	31298.715847148733022501
2144800	drive	mapbox	45	1365080.8759040709020458558275705	1146411.1033820609242427453521655	685505.5404137678149287360759276	3571372.6262713209936834458368643
2144800	transit	otp	45	45900.0180057071692005876	65172.3523462042413541425	14236.9472170414992878095	145268.0506549503017409454
2217118	walk	otp	45	6705.7640593382705253063	9098.6681759772917680809	740.5732008989292926162	19748.3877738694282573468
2217118	drive	mapbox	45	1322255.982410267154874253321785	1045775.048635077328297438300424	671438.624239512231918419400238	3402795.974276708835392569719104
2217118	transit	otp	45	76045.13440882233469279244	75945.30449128684754063312	22075.91431046692813698632	197344.44146353717802151504
2230601	walk	otp	45	2908.5453819447797131840	3018.0730515626046577119	2594.3687422368619195992	11366.0724522776226416050
2230601	drive	mapbox	45	1237618.634685947714037198824867	918341.025240737582420552142694	621807.618977923249233018054352	3124484.051233174690816759148856
2230601	transit	otp	45	2908.5453819447797131840	3018.0730515626046577119	2594.3687422368619195992	11366.0724522776226416050
2305813	walk	otp	45	312.6550979750060022928	192.6400324893784064816	213.5906607766123877592	760.5638475354708680864
2305813	drive	mapbox	45	993532.0700896086605596322084085	658864.7257382747199875534305645	445713.7696097349768399015622106	2262950.2965316727196395915317493
2305813	transit	otp	45	312.6550979750060022928	192.6400324893784064816	213.5906607766123877592	760.5638475354708680864
2331300	walk	otp	45	33044.4572706809394134134	3880.9472939318483556862	613.8275644918927924610	37949.6490796897890644669
2331300	drive	mapbox	45	1134156.613037894493095197829107	785231.121330692377785830828634	576048.084375729866306036715772	2755924.542271664164748126591256
2331300	transit	otp	45	33044.4572706809394134134	3880.9472939318483556862	613.8275644918927924610	37949.6490796897890644669
2331301	walk	otp	45	16903.4681862062535910560	10797.2571555339778890166	9701.3194116139857359910	42809.5496956398339772406
2331301	drive	mapbox	45	1240471.672227014797738007479785	906039.086350080653822321090624	633199.125764566233425084655338	3126041.849228546430620393531404
2331301	transit	otp	45	105327.33530961293481676130	76474.50421406676760317438	44257.44398317768747070494	261805.80500461365972460550
2331304	walk	otp	45	12315.746871664749750078	807.923273097693540045	4890.652664481378824386	18664.535370428537155043
2331304	drive	mapbox	45	1294099.80665772063478235636817090	1079868.08531304173328261093023014	624005.58006546757338654196035420	3309819.68895131336158250608118422
2331304	transit	otp	45	51165.0256511221093823329	6183.0149509750344566078	26627.5676021427084124186	88892.1793940875607722808
2357700	walk	otp	45	4737.9043523501200398041	7896.5706923955200081025	542.4394635145148275960	15853.9124925770946755274
2357700	drive	mapbox	45	1317993.8560290700278878085645345	1051065.5055659703337972201169115	670954.4153786817628406786143466	3401807.9117214698660887570415193
2357700	transit	otp	45	26837.33482639678101561194	30217.52215051581997359712	4057.82915320191356207432	68856.11940302304352602894
2357701	walk	otp	45	1773.148797414646920135	2110.327063849879316370	789.580628030885071731	5169.579295851967788780
2357701	drive	mapbox	45	1016118.503342925685294216716967	710033.485499624369882211614894	489275.371031397339527403599352	2430032.919717046459047453447056
2357701	transit	otp	45	1773.148797414646920135	2110.327063849879316370	789.580628030885071731	5169.579295851967788780
2362000	walk	otp	45	9645.569294601439458734	2189.033307282710361369	8209.765563896979265142	20797.073380841277628421
2362000	drive	mapbox	45	1179348.53283151052000188078316690	959198.68330615822249122688963014	550070.03714593066868415526813420	2937134.56880646075986811334673222
2362000	transit	otp	45	22295.8810434062535274480	5749.6554482201759374880	18041.6505028713287497330	47831.1743112007524082790
2527500	walk	otp	45	7907.551136443659153998	933.089220772972557973	585.068643463579810685	9407.290935439428845072
2527500	drive	mapbox	45	1323691.9252286992071247406185805	1136757.9359273246543593540553365	670185.4718323841442310674645596	3488350.1403253494249144505378763
2527500	transit	otp	45	46193.846228862823862823	9099.360819655005523326	16881.889148148008546224	73400.680859811410349618
2527501	walk	otp	45	25746.289155206814926544	1528.426773999357127498	1441.900320276755292815	28992.355871079146734769
2527501	drive	mapbox	45	1337636.7372546426163791076883265	1118450.1815745985259983605030525	676049.4580159625699778724822926	3491836.3058019694132629761259833
2527501	transit	otp	45	53476.9054962810549787194	6137.6724609543207743818	10137.6510462940180540918	72668.0962488514381136760
2527505	walk	otp	45	22253.5411556968073299618	10448.1008441230421819604	11468.5378837951870884406	51318.6364509824303477789
2527505	drive	mapbox	45	1280185.320324095341883153929785	960974.439412257016952710200624	650894.237190148596507880805338	3247075.508906358361790622611404
2527505	transit	otp	45	139366.68806910270679454960	86304.49766712334939762558	61226.94561648109077967784	330991.75348328107640576760
2530700	walk	otp	45	11938.65161089376472413666	3393.58861164765585282066	10335.85432951735521607000	32832.13368350890974781469
2530700	drive	mapbox	45	999757.096801929381610388685785	710751.634828278526091820634624	520982.222101112972738695529338	2540459.885372103608942660960404
2530700	transit	otp	45	32007.83962172891295818805	6250.65424294361857335316	22022.53776099487283568439	79909.65648843151698382520
2555400	walk	otp	45	4073.1004943513163366095	17936.8145533804032886964	5293.3381884473984374822	36921.9113411235566265176
2555400	drive	mapbox	45	1279737.5078988570912943082668165	995050.3922019550718819751809815	646494.0464078766291520127651606	3265488.4544800931817609926681713
2555400	transit	otp	45	34531.3513975214421367302	89993.1907828255703621795	55703.6110284155828018846	209024.8677194097312791769
2568100	walk	otp	45	29435.694821016912432099	4918.051463291744820836	8227.949858829607485921	48566.324044528922736093
2568100	drive	mapbox	45	1287392.460844957230522081924867	981564.206404916900401863756694	651698.629981699820177597246352	3276597.230811155226143948442856
2568100	transit	otp	45	130310.3134597345543433264	60997.5270972057255455738	66229.8242147387214974726	303361.2197164860770515890
2568106	walk	otp	45	18203.7598562223031533367	3442.6613632546076983482	3813.6932671233823818717	25749.7434684127430901821
2568106	drive	mapbox	45	1412706.80426658895643175904875190	1296421.76692827476347290323373414	698117.16893646617460757073520420	3792916.16142083145897896749458322
2568106	transit	otp	45	106291.3487558643873257184	62678.5550239498412776522	23603.1931359118704928944	201079.7679299473273193858
2600200	walk	otp	45	16978.9317386881510501800	2754.1772207808139266399	9303.3800530129160293902	33824.7498421229204291600
2600200	drive	mapbox	45	1229901.723879883532031750634867	901118.174130909613842844336694	619077.566693917987885768276352	3094838.061334746560274217532856
2600200	transit	otp	45	71630.61942136817479056074	15994.30948519753926653282	35719.88869023738156593832	148470.61256416564282647884
2604700	walk	otp	45	5230.6014412991239782356	7378.0252185244251552238	5650.9976245714739120376	20808.4850879016484156960
2604700	drive	mapbox	45	1296756.721024874091224639835467	1013352.329220599166813361933494	659294.536429494627967356730652	3330575.977297012194165531071556
2604700	transit	otp	45	32809.39154222586801117120	26001.91180491325788226638	23273.39023971984958235674	94507.21500576293891291190
3026501	walk	otp	45	7434.284433126206633938	762.601850190764375358	6539.259722676129482710	15435.341339483189129934
3026501	drive	mapbox	45	1269490.03523053153912213672388890	1043093.59918847397309022646440714	614005.93559829172741334292103620	3228653.70353964708827698470491522
3026501	transit	otp	45	37603.0452664908613783819	3858.0665800733222753738	22205.8137902116278251836	68599.9086489900917881328
3026504	walk	otp	45	1109.037912087322778991	1327.261519933478004580	515.852622556922509065	3231.783415844517452724
3026504	drive	mapbox	45	988722.379628798840925115016967	688700.601762151095904277624894	466997.243338112212102321989352	2346782.494148317359883177717056
3026504	transit	otp	45	1109.037912087322778991	1327.261519933478004580	515.852622556922509065	3231.783415844517452724
3030609	walk	otp	45	12514.411066077313210472	2633.606614043535486981	3421.538212637146164222	19168.063812355533587321
3030609	drive	mapbox	45	1356396.0244945880500864661342885	1142254.0421942351295311786212955	682705.6982259134029401863335136	3554789.9536454026811969070963123
3030609	transit	otp	45	26289.1037912615800358020	9226.8182880618099647802	10325.9208055816134068016	47342.6355282371370981651
3032300	walk	otp	45	15524.0134593821182084569	7812.7507111012320673830	1967.4180040992789275498	26604.9351567348484511120
3032300	drive	mapbox	45	1326757.5590568664535662719928345	1060912.7652711783082196282943115	672868.2447548003668479494407466	3425581.2400699458411033287953193
3032300	transit	otp	45	83483.7172699972178467048	63747.4096514658432610945	17436.6402281379628126031	177675.9898420913290521212
3128100	walk	otp	45	9699.9905122069407251483	7509.4991197872468514650	1703.2084354996695995576	20050.3238524238203330132
3128100	drive	mapbox	45	1370332.3039072775179299056128885	1173181.0470260485933951042730955	687476.2838229272597560738795136	3608319.2577580356532768470634123
3128100	transit	otp	45	99521.1206619824438960469	94893.6927083812652078940	23699.3048195912491815771	236006.9098289641072418029
3128101	walk	otp	45	23402.0525784706398194788	5275.9133585032882010268	4526.6740599321146626037	37781.7245290715556620674
3128101	drive	mapbox	45	1322417.7268951271790377535290165	1041601.1144603760194438204341815	668854.8794142231857287537781606	3397809.0393084924300560077813713
3128101	transit	otp	45	113581.1719055102964897779	55065.1762632622299643203	51622.7290976223999450516	251085.1857793319990711002
3153300	walk	otp	45	14877.7909517685688319664	12575.3212629658999814508	8612.0499638767626863118	41236.3433690003404556303
3153300	drive	mapbox	45	1246538.686624203261946510043785	913276.781080781415052659310624	636287.816522647853904773797338	3145196.274542104916409302211404
3153300	transit	otp	45	88397.13287755586910297030	60933.30541939017156903868	43070.49691296591854850854	224498.52569510544288159400
3303300	walk	otp	45	21625.8020843813115453730	7738.4160503792994809242	2573.3018521046912836940	33048.5906212740306827664
3303300	drive	mapbox	45	1351409.2701193130964531338028885	1124052.5048666302506706512730955	680842.0445082382871058232895136	3527848.4337277642332206605534123
3303300	transit	otp	45	102503.9396100425591662266	74140.5651678362635239623	26721.0552110930746499217	217476.7919885395980881399
3422400	walk	otp	45	32124.733447272837319406	5727.985297016069184346	7777.531154120687254007	50465.019946146491210262
3422400	drive	mapbox	45	1257464.272554800321516704434867	911288.564608478648517022116694	639525.896547389006729612456352	3154086.311530624889462345592856
3422400	transit	otp	45	99148.1192433910567378665	41540.1904957579735852211	36103.0022535939531868928	200914.0455424049451727966
3493304	walk	otp	45	5161.2105807612359351933	4012.1979208780216344442	6793.0500567595038138419	19444.1516009636241099478
3493304	drive	mapbox	45	1030585.478765453795690934214385	756617.106752621148425389737824	554119.418193457902579948770438	2660170.122187468707697200011104
3493304	transit	otp	45	31262.28074869409095031710	29091.16909257784964335754	33661.15262129263204004058	112635.27682753549186542905
3493305	walk	otp	45	13895.828747783610431373	898.018464584078450543	4537.159523435296713633	20005.217510051486798726
3493305	drive	mapbox	45				
3493305	transit	otp	45	55292.4179485347304040389	6011.6642891093570096798	21503.1622510785966234296	85084.0789682425811044398
3680300	walk	otp	45	10726.727816632789301442471	3798.661540697169447324275	15980.226183996591715574634	33003.171543690416755488567
3680300	drive	mapbox	45	1241229.135965243134064447343167	949950.803224447810540334374294	620227.750940738640995363586352	3160603.798962040879721920677256
3680300	transit	otp	45	74368.946896012192859793471	23571.574842385389999028875	40735.471596149883185160734	154147.494783107981542223867
3714300	walk	otp	45	15107.598703431732248010871	5078.649332646073154757275	17444.316827241906236762234	40345.679598134748459220367
3714300	drive	mapbox	45	1236569.408523949959383115823167	927702.116858513828352006438294	617423.389016486167721742126352	3128408.096167780377058265781256
3714300	transit	otp	45	86655.393277321024322756371	30774.583554607990925001275	46586.088970330767484660234	183568.967200067793556585867
3714301	walk	otp	45	6734.3788180136155060030	4223.3253082335003771870	8604.3847130771144257640	20657.2460473882367222260
3714301	drive	mapbox	45	1146880.87585010925592059749786690	925984.41033885222825167945313014	529254.50816130965784913812443420	2840843.43076211330484333481773222
3714301	transit	otp	45	30334.4839090918945354005	9647.4675784541028542664	29615.8829731768681490229	73384.8599298099738788642
3723300	walk	otp	45	14459.9345438882412489465	2394.8311024812292498410	2659.3768228726468297421	19682.1394766803884549775
3723300	drive	mapbox	45	1401104.44674233494681472683018390	1271623.76258489937509888669796614	693326.83895804063994739763754020	3749661.84335082974827675797714322
3723300	transit	otp	45	74632.9877840144772695849	39275.1362891880367487139	17251.9936632656803371041	135092.1914408578198361364
3723301	walk	otp	45	11093.9851713777185366975	1539.0257574363009032420	2107.8393265477803983179	14818.5436939193094852315
3723301	drive	mapbox	45	1394057.78015245017387736058123950	1256614.51144434509502992018488094	690993.83673592198129284922906620	3724061.18788428666058021537310362
3723301	transit	otp	45	51918.1131230801783131285	23531.6913955749724956086	7546.7474671146890846411	85033.1798176382776438598
3987300	walk	otp	45	3694.4360695521369814882	8928.2850464178581602478	1053.6222632822488529570	15792.6203893919605462310
3987300	drive	mapbox	45	1277543.138047054485101124147385	967648.105922396685502916268424	654629.719346070180325037920638	3252390.090157696768456460415104
3987300	transit	otp	45	7953.06144136579681309354	18451.48142477636568312492	2741.87716787681361392032	34557.26454485965817399424
4082300	walk	otp	45	6692.733088122340052129	1773.817006007125162583	10328.420216711073156251	19682.730844453744646003
4082300	drive	mapbox	45	1282781.65937080728109528614960090	1076923.61415327685236853073790014	617400.93852080327969390683917820	3280257.35922447054703669114888022
4082300	transit	otp	45	29650.0981608326944232340	7365.6617528882345095590	28119.4863353455447760690	68051.0376868210776872210
4117900	walk	otp	45	6561.8356976106806574213	4058.1189852675486690648	6300.6968157313983693519	19533.0329810670215285572
4117900	drive	mapbox	45	998192.25304671003480785557122690	862269.19185229737419792184758214	481170.40891838081238951006956820	2581271.04835549979187268517298722
4117900	transit	otp	45	41346.8395919720846905972	18328.9869962773012121092	29904.4413996880255420958	99829.4228226698111962330
4129802	walk	otp	45	15142.42211997253732496326	10482.56755830533924317946	15360.08534075538610319802	48146.12229826566792083826
4129802	drive	mapbox	45	1267995.663731483205369493536867	961680.145909050469550760265294	643591.114869779531486367769552	3229014.333455716614068834715856
4129802	transit	otp	45	78855.25040694589245201270	60530.98266093132931317938	47001.09397762885026063674	223463.99235720195789350500
4138500	walk	otp	45	24208.0437106350077825208	4225.0693142135674423559	12111.0844210741479504771	51289.5601407404899199013
4138500	drive	mapbox	45	1200682.510441508796178980314867	863474.120742386252952295811694	602388.041316519379040313146352	3007149.009634750764599068597856
4138500	transit	otp	45	75826.58622599083534800917	14626.22165188529172987330	37218.42069641730121576971	157469.08482835788026936411
4146700	walk	otp	45	11477.6275150560694032802	1342.5981904126682632940	4029.7480221405523998654	18312.2405391039418948960
4146700	drive	mapbox	45	1186078.645452992051761487424967	861774.889078579797907465911894	604724.601915479938067077473352	2953572.538412813213248706810056
4146700	transit	otp	45	68963.0849236789458026332	6590.9618634306916807601	20605.9043949112650345582	100060.5059112152794878699
4152700	walk	otp	45	1992.0453356006350858427	6898.4785540381595320614	5712.7378749363306046419	19140.2828103081307195139
4152700	drive	mapbox	45	1323932.5109735170545616995076165	1051543.4665698458250526572915815	669163.2218575206009326253671606	3405649.9195924729377818141909713
4152700	transit	otp	45	19883.8169762927832385127	39327.3424722738847133002	19581.1040293256240529664	94066.3866387953347067672
4179500	walk	otp	45	7673.9004318650598046378	4357.9365115906946363499	5317.4040898194252102181	23036.3476897542855046883
4179500	drive	mapbox	45	1227645.425859397311091271864867	898203.121904438608782920466694	617180.636418267601728209186352	3087403.390084820514683408792856
4179500	transit	otp	45	7673.9004318650598046378	4357.9365115906946363499	5317.4040898194252102181	23036.3476897542855046883
4206502	walk	otp	45	4209.118922057642447837	2621.065352578334828613	2264.593264195305488790	11091.801983994944912124
4206502	drive	mapbox	45	1302601.87921534756432123531517690	1096493.65070462958033527268243214	658346.34294496081545454062896820	3413377.56019061142339125460688722
4206502	transit	otp	45	4209.118922057642447837	2621.065352578334828613	2264.593264195305488790	11091.801983994944912124
4215400	walk	otp	45	411.1041982496833510814	2832.7432163482464521998	143.3670680684449444099	3719.8882599122767678765
4215400	drive	mapbox	45	643725.25215585473252684680488390	685257.49936492296271320600198514	277454.88730343475408567876152620	1725336.80068730565812913457843622
4215400	transit	otp	45	411.1041982496833510814	2832.7432163482464521998	143.3670680684449444099	3719.8882599122767678765
4222003	walk	otp	45	17517.3498255320854828056	3984.5467625343187299061	2292.8497693480428175178	24811.0084477807519459112
4222003	drive	mapbox	45	1276262.9203935069451392213086495	983817.6650541510885021024915875	653952.8738384750300426326434086	3265331.9574405321933760786208153
4222003	transit	otp	45	29165.5642472206507510466	9587.8355670991111285721	5180.0764038951776718438	45903.4119434614247574222
4236900	walk	otp	45	2705.4551735020899770574	3091.9596049110921378162	749.4403510401622232408	6835.1817067948321179783
4236900	drive	mapbox	45	543481.642089759171537987549967	452107.351470314144110282521894	251404.156088287284166549422352	1340425.263180338890922427257056
4236900	transit	otp	45	2705.4551735020899770574	3091.9596049110921378162	749.4403510401622232408	6835.1817067948321179783
4239700	walk	otp	45	5369.1666250032563746646	7896.8149653474246245762	4512.8563583823723978506	20602.9152562646017393504
4239700	drive	mapbox	45	1232312.5766129788734239431144495	965767.7512924410277998712368875	643610.3401542480294669781074086	3185896.1262338128310250831218153
4239700	transit	otp	45	5369.1666250032563746646	7896.8149653474246245762	4512.8563583823723978506	20602.9152562646017393504
4245800	walk	otp	45	3684.28012432374275467214	2894.97920754248789305083	790.12017528854379466807	7513.13067052431667078670
4245800	drive	mapbox	45	47377.404771426379200525858840	73260.445308966463934238229652	21962.663749916468787176236766	150880.621844611694225207723608
4245800	transit	otp	45	3684.28012432374275467214	2894.97920754248789305083	790.12017528854379466807	7513.13067052431667078670
4260900	walk	otp	45	2442.6831738631277906870	1981.5624201252529767790	1934.1087032975911619680	6865.5624511690787684420
4260900	drive	mapbox	45	898553.86385987848638870640048890	784557.15328924286441952921030714	398404.57780533082487583668863620	2264902.44686379154930123242581522
4260900	transit	otp	45	4273.1268697691174162030	2708.9469625645902462300	4898.8199716431749662610	12598.9708948258148698350
4272600	walk	otp	45	7588.5874329363742610928	6475.6057811961780533918	8867.8891443072444053077	27765.7744517692709892899
4272600	drive	mapbox	45	1059042.766683676917391989054385	766407.450787872978313651367824	562857.282957859475239293750438	2710375.898033310590593681061104
4272600	transit	otp	45	35847.16608261903967333060	35581.52591525646325906684	38095.67402107056606145088	131639.68388614808767133855
4277900	walk	otp	45	14151.046677711591077747	6487.112185470496342138	8509.305692597273490856	30694.111822848316990756
4277900	drive	mapbox	45	1383246.8790063656265950438602105	1201788.3206420989539168953595055	696805.2341916066159144469177476	3659961.3740416635577961603782643
4277900	transit	otp	45	100671.3217361773238466840	65984.1650776520286932282	52965.2374568252627833777	234541.6067173985431278344
145909	walk	otp	60	11592.2799239280574675776	7145.6253776274411632638	8841.6002504759844534965	36893.1359136310946800598
145909	drive	mapbox	60	1466729.0416884731455001729473885	1393451.1602859837119302200491455	724275.2402388129045007026505076	3977114.3709412770288473124805723
145909	transit	otp	60	11770.2655202096004062916	7209.8561179480577041138	8999.8293569761515458525	37326.6269652018212102378
145993	walk	otp	60	38.66194386098259435	10.29606847206916149	7.23619270125342675	75.91799885429309436
145993	drive	mapbox	60	1451224.53063644946569190943705890	1391612.90391629133185598230878714	710168.65865000975505517724886220	3942491.97520301287819895831903222
145993	transit	otp	60	38.66194386098259435	10.29606847206916149	7.23619270125342675	75.91799885429309436
147935	walk	otp	60	8020.7026567413256580793	19640.2827030855226072102	2875.0161901906658075366	35953.0067584404782423453
147935	drive	mapbox	60	1206833.3578778352076999245165265	895455.0913633153509818250456525	618648.9294020721156126139950926	3024033.9705817766771134549271833
147935	transit	otp	60	8429.3609642248310372237	21162.3544288356445185574	3057.4579393101855563122	38179.1208504285982220033
149916	walk	otp	60	39525.0216402059844451168	7319.7414071756166182263	18891.9241894989483212554	72890.2634162001528791124
149916	drive	mapbox	60	1463828.6741924247082070470520605	1388090.9919303125572995031206435	723173.7924513621356800810513206	3967429.5630052363747299565166893
149916	transit	otp	60	178179.831214877462099224241	100807.808960044254512277875	99312.605414170050290024444	448822.126103397705510860277
226037	walk	otp	60	1727.20171819088592023551736900	14030.87916164755707978843892044	246.70061662896541709013102360	17507.87145748198238581628480432
226037	drive	mapbox	60	1127769.90021159455074795973548390	1021480.50731647796947417876208514	501979.09952339343052164316702620	2889558.46062240438108622261393622
226037	transit	otp	60	1727.20171819088592023551736900	14030.87916164755707978843892044	246.70061662896541709013102360	17507.87145748198238581628480432
239710	walk	otp	60	1209.965766950841977972	2824.106047600568106102	1014.214267703699718514	5912.394330710258884707
239710	drive	mapbox	60	1423686.97191592968048346955362950	1300858.52878778709390649163632094	704562.21410010233663609998539620	3815936.65528575181708693148983362
239710	transit	otp	60	10682.0108906839763904053	20878.7531192171984127136	7842.8030021032318775504	46694.0900995006265506077
250615	walk	otp	60	48320.0810279818086953280	11308.7726136919692084790	14877.4345255017664907300	86205.3889188979403186945
